timestamp,rpm,temperature,pressure,vibration,load,fuel_flow,altitude,ambient_temperature,state,fault
2026-08-23T18:33:52.132448,4605.1,85.24,3.8,3.32,65.6,12.9,1506.3,21.93,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:33:53.132448,4603.9,84.83,3.81,3.23,70.3,13.35,1489.2,23.13,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:33:54.132448,4586.8,84.73,3.65,3.34,67.2,12.83,1483.4,21.76,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:33:55.132448,4528.7,84.8,3.67,3.41,59.3,13.66,1493.0,21.97,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:33:56.132448,4517.3,86.91,3.73,3.26,64.1,13.24,1506.7,21.67,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:33:57.132448,4633.0,84.57,3.83,3.37,62.8,12.99,1507.7,21.78,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:33:58.132448,4570.9,85.58,3.77,3.22,72.3,13.17,1521.6,21.87,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:33:59.132448,4574.3,84.57,3.74,3.65,67.8,12.86,1491.5,22.28,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:00.132448,4558.5,88.2,3.75,3.37,69.1,13.57,1477.2,21.64,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:01.132448,4536.8,83.47,3.72,3.35,69.4,13.27,1509.5,22.29,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:02.132448,4545.9,89.27,3.84,3.31,64.2,13.24,1514.9,22.24,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:03.132448,4593.0,87.08,3.76,3.2,65.5,12.56,1513.6,21.73,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:04.132448,4568.0,88.47,3.66,3.39,64.6,12.55,1514.5,21.95,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:05.132448,4557.2,86.91,3.7,3.53,70.7,12.89,1506.3,22.07,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:06.132448,4600.5,88.94,3.64,3.71,67.3,13.3,1505.6,21.93,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:07.132448,4508.5,86.07,3.64,3.7,68.3,12.93,1494.5,22.55,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:08.132448,4500.3,86.34,3.72,3.24,70.1,12.99,1515.5,22.09,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:09.132448,4530.2,86.02,3.79,3.24,64.6,13.08,1508.1,22.3,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:10.132448,4515.8,84.79,3.7,3.39,67.9,12.66,1492.4,21.45,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:11.132448,4615.0,83.8,3.63,3.34,61.8,12.98,1488.5,21.22,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:12.132448,4531.9,87.8,3.71,3.71,70.8,13.16,1495.3,20.91,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:13.132448,4469.6,86.55,3.7,3.49,64.5,13.03,1483.9,22.41,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:14.132448,4552.1,83.97,3.65,3.7,64.0,12.79,1485.5,21.72,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:15.132448,4550.9,86.18,3.71,3.35,69.0,13.54,1486.8,22.13,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:16.132448,4558.3,86.62,3.69,3.57,66.4,12.94,1488.5,22.36,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:17.132448,4524.9,84.36,3.65,3.38,69.6,13.43,1483.9,22.6,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:18.132448,4557.4,88.32,3.65,3.62,69.3,13.59,1481.2,21.98,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:19.132448,4547.8,86.32,3.62,3.45,67.4,13.7,1500.7,22.51,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:20.132448,4522.0,86.86,3.68,3.52,62.9,13.14,1538.0,22.0,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:21.132448,4490.1,89.32,3.72,3.58,62.7,13.06,1496.6,21.92,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:22.132448,4500.6,87.44,3.58,3.74,67.1,13.02,1477.4,22.17,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:23.132448,4552.5,85.0,3.81,3.48,62.7,13.51,1484.6,21.56,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:24.132448,4481.6,85.65,3.65,3.32,67.9,12.85,1498.1,20.89,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:25.132448,4513.7,86.67,3.72,3.46,67.4,13.25,1486.7,22.25,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:26.132448,4545.0,86.17,3.57,3.79,70.3,13.21,1515.3,22.69,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:27.132448,4526.9,87.51,3.71,3.64,66.8,13.02,1510.8,22.09,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:28.132448,4595.0,87.43,3.67,3.31,66.8,13.24,1497.6,21.64,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:29.132448,4418.0,85.88,3.67,3.87,63.8,13.31,1480.7,22.44,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:30.132448,4519.8,86.96,3.69,3.44,65.2,13.45,1479.0,21.53,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:31.132448,4557.7,87.84,3.59,3.43,67.5,13.71,1521.0,21.84,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:32.132448,4505.0,86.93,3.52,3.64,66.0,13.48,1487.8,22.14,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:33.132448,4501.4,86.45,3.79,3.42,66.9,13.29,1527.2,22.13,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:34.132448,4507.3,87.44,3.78,3.71,69.1,13.84,1486.8,22.55,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:35.132448,4490.7,88.64,3.69,3.73,68.1,13.27,1457.2,21.4,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:36.132448,4604.8,87.34,3.63,3.73,70.0,13.25,1515.0,22.3,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:37.132448,4498.2,87.47,3.72,3.45,67.5,12.97,1495.9,21.24,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:38.132448,4524.3,86.56,3.72,3.56,73.3,13.53,1489.0,23.0,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:39.132448,4523.3,87.81,3.54,3.62,65.4,12.82,1483.6,22.64,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:40.132448,4495.7,87.34,3.57,3.55,65.7,13.16,1499.8,22.39,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:41.132448,4512.3,87.22,3.56,3.75,68.4,13.1,1472.8,21.92,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:42.132448,4431.8,89.12,3.63,3.89,66.5,13.44,1523.5,22.37,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:43.132448,4471.3,85.64,3.58,3.68,63.6,12.62,1489.0,21.86,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:44.132448,4435.6,87.22,3.67,3.42,67.3,13.14,1501.5,22.06,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:45.132448,4467.8,88.03,3.77,3.72,62.7,13.08,1524.9,21.82,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:46.132448,4509.7,85.93,3.49,3.63,67.9,12.98,1502.9,21.73,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:47.132448,4421.5,87.14,3.65,4.11,62.6,13.27,1502.8,22.13,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:48.132448,4508.0,89.33,3.7,3.54,64.5,13.19,1476.3,22.0,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:49.132448,4531.9,86.94,3.58,3.54,67.4,13.33,1483.0,22.39,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:50.132448,4462.5,87.72,3.62,3.5,66.1,12.88,1512.8,21.86,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:51.132448,4440.9,88.57,3.57,4.06,66.7,13.39,1481.6,21.82,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:52.132448,4492.7,88.78,3.7,3.73,66.7,12.94,1488.3,21.87,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:53.132448,4539.3,89.9,3.58,3.58,64.3,13.46,1519.0,22.27,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:54.132448,4562.0,87.9,3.56,3.76,63.6,13.15,1490.0,21.02,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:55.132448,4497.7,88.56,3.7,3.7,70.6,12.98,1516.6,21.61,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:56.132448,4490.3,86.36,3.73,3.66,70.6,13.2,1502.7,22.32,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:57.132448,4448.5,88.49,3.56,3.56,70.5,13.19,1518.3,22.03,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:58.132448,4480.1,87.37,3.59,3.64,70.2,13.07,1519.8,21.8,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:34:59.132448,4490.8,87.36,3.77,3.37,69.9,13.58,1516.5,22.87,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:00.132448,4552.1,86.21,3.6,3.59,66.8,13.19,1515.0,22.39,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:01.132448,4490.9,87.24,3.61,3.8,66.2,13.52,1519.1,21.58,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:02.132448,4541.1,86.92,3.54,3.48,68.5,13.77,1481.2,21.65,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:03.132448,4446.8,88.35,3.66,3.51,69.7,13.83,1494.8,21.96,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:04.132448,4509.6,85.97,3.5,3.9,67.3,13.47,1484.3,21.88,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:05.132448,4454.6,86.96,3.62,4.14,64.7,13.37,1508.2,22.63,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:06.132448,4457.0,86.55,3.61,3.66,63.6,13.16,1498.4,22.05,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:07.132448,4474.2,85.93,3.39,3.91,71.4,13.41,1483.0,22.43,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:08.132448,4443.7,89.99,3.59,4.0,65.0,13.45,1469.0,22.6,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:09.132448,4432.1,88.43,3.63,4.03,68.0,12.83,1519.5,21.82,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:10.132448,4426.1,90.35,3.78,3.79,71.0,13.59,1506.4,22.33,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:11.132448,4494.3,86.23,3.5,3.77,65.1,13.32,1499.0,22.34,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:12.132448,4567.7,87.81,3.62,4.22,67.6,12.82,1499.4,22.62,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:13.132448,4503.2,87.01,3.58,3.85,66.3,13.56,1462.2,22.74,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:14.132448,4551.2,88.31,3.48,3.6,68.9,13.14,1469.9,20.98,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:15.132448,4497.8,89.93,3.45,4.18,66.1,13.35,1484.8,22.51,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:16.132448,4465.7,88.76,3.58,3.75,71.8,13.41,1490.2,21.4,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:17.132448,4480.5,89.01,3.53,3.67,71.6,13.34,1514.7,22.28,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:18.132448,4465.2,88.09,3.44,4.09,67.1,13.73,1522.0,22.27,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:19.132448,4474.9,90.23,3.68,3.91,69.9,13.81,1485.9,22.35,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:20.132448,4465.4,89.73,3.62,3.91,69.2,13.85,1512.2,22.32,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:21.132448,4476.7,89.25,3.63,3.91,66.8,13.19,1496.5,22.13,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:22.132448,4470.3,88.96,3.72,3.75,68.6,13.57,1501.5,22.1,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:23.132448,4418.1,89.35,3.6,3.79,69.2,13.62,1502.1,22.11,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:24.132448,4407.7,90.63,3.72,4.22,73.0,12.53,1489.4,21.76,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:25.132448,4466.9,88.52,3.38,3.91,62.8,13.22,1512.8,22.9,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:26.132448,4483.8,90.12,3.38,3.72,69.6,13.51,1501.6,21.63,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:27.132448,4441.8,89.75,3.66,3.95,60.8,14.01,1509.9,21.71,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:28.132448,4517.0,90.19,3.48,3.86,70.3,13.36,1520.7,21.69,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:29.132448,4429.0,87.74,3.5,4.4,61.1,13.47,1482.6,21.51,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:30.132448,4536.2,86.96,3.47,3.53,65.6,13.49,1499.1,22.48,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:31.132448,4484.9,88.79,3.51,4.09,66.5,12.67,1492.3,22.13,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:32.132448,4461.8,87.16,3.44,4.13,65.3,13.63,1481.8,21.04,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:33.132448,4402.9,92.18,3.44,3.87,69.1,13.18,1468.4,21.68,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:34.132448,4493.3,87.5,3.39,3.97,68.3,13.15,1526.3,21.8,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:35.132448,4398.1,89.72,3.52,4.02,67.0,13.98,1522.2,22.23,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:36.132448,4441.9,90.5,3.56,4.09,65.0,13.7,1507.8,21.38,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:37.132448,4477.4,90.88,3.55,3.98,67.2,13.18,1493.9,22.59,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:38.132448,4473.1,88.43,3.53,4.3,72.5,13.54,1487.4,21.84,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:39.132448,4421.0,88.95,3.39,4.07,68.5,13.2,1528.4,21.78,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:40.132448,4479.2,92.24,3.47,4.45,69.3,13.97,1512.7,21.52,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:41.132448,4416.1,88.02,3.44,3.94,68.8,12.74,1471.0,21.78,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:42.132448,4415.5,90.88,3.46,3.92,69.3,12.87,1504.2,22.49,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:43.132448,4477.9,88.94,3.63,4.17,69.4,13.7,1521.0,21.52,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:44.132448,4440.9,89.74,3.48,4.19,70.1,13.37,1512.6,22.67,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:45.132448,4452.4,88.13,3.32,4.02,67.3,13.35,1500.9,21.95,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:46.132448,4491.5,89.98,3.44,4.0,69.8,13.19,1495.4,21.92,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:47.132448,4402.1,88.03,3.37,3.87,64.6,13.24,1504.7,21.72,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:48.132448,4380.1,91.47,3.46,3.68,67.4,12.97,1493.0,21.73,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:49.132448,4446.4,87.97,3.48,4.32,63.6,13.61,1506.9,22.12,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:50.132448,4494.7,89.25,3.43,4.2,69.8,13.42,1504.8,21.87,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:51.132448,4447.6,89.63,3.48,4.01,66.6,12.92,1488.9,21.96,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:52.132448,4401.6,90.3,3.55,4.11,65.7,13.3,1470.5,22.43,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:53.132448,4487.7,88.86,3.69,3.96,70.5,13.45,1524.0,22.52,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:54.132448,4472.7,92.04,3.48,4.29,65.2,13.99,1500.0,22.32,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:55.132448,4434.2,89.49,3.38,4.06,67.2,13.09,1501.1,22.26,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:56.132448,4442.3,89.72,3.45,4.44,70.8,13.34,1493.9,22.41,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:57.132448,4340.1,91.2,3.36,4.06,67.0,13.69,1474.1,22.27,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:58.132448,4484.5,89.25,3.49,4.65,67.3,13.69,1493.2,22.04,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:35:59.132448,4326.8,90.27,3.6,4.55,66.2,13.57,1493.5,21.94,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:00.132448,4387.9,92.36,3.4,4.52,67.1,13.94,1496.2,21.36,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:01.132448,4393.1,90.85,3.52,4.36,64.9,13.93,1504.8,22.14,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:02.132448,4394.1,91.98,3.43,3.94,68.1,13.57,1496.2,21.79,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:03.132448,4430.7,89.08,3.51,4.1,64.0,13.56,1523.0,22.6,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:04.132448,4366.4,89.74,3.49,4.3,69.8,13.67,1474.3,22.77,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:05.132448,4365.5,91.1,3.36,4.34,72.3,13.65,1489.9,22.03,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:06.132448,4415.0,90.6,3.5,4.08,70.0,13.16,1511.5,22.42,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:07.132448,4424.1,92.36,3.55,4.27,69.3,13.1,1486.8,22.61,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:08.132448,4330.6,92.86,3.5,4.14,69.0,13.26,1520.1,21.68,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:09.132448,4468.6,90.97,3.34,4.47,70.3,13.66,1518.1,21.76,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:10.132448,4350.1,90.91,3.45,4.35,65.9,13.63,1481.4,22.12,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:11.132448,4437.4,91.53,3.47,3.98,67.6,13.41,1496.5,21.81,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:12.132448,4415.5,91.97,3.49,4.28,67.8,13.61,1477.0,22.43,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:13.132448,4383.3,92.17,3.45,4.37,72.7,13.85,1509.9,21.54,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:14.132448,4369.5,90.63,3.39,4.17,65.5,13.88,1472.7,23.33,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:15.132448,4403.8,91.2,3.25,4.35,69.7,13.78,1471.0,21.64,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:16.132448,4466.3,91.42,3.51,4.47,72.3,13.33,1511.9,22.06,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:17.132448,4317.5,91.72,3.35,4.39,68.2,13.01,1520.7,21.93,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:18.132448,4409.7,88.86,3.41,4.38,70.1,13.12,1519.7,21.3,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:19.132448,4422.2,92.02,3.46,4.13,69.8,12.87,1511.3,22.04,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:20.132448,4423.7,91.78,3.26,4.63,69.1,13.85,1466.9,22.55,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:21.132448,4378.5,90.33,3.45,4.44,75.0,14.16,1497.4,22.3,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:22.132448,4418.4,91.62,3.31,4.23,64.2,13.27,1507.3,22.63,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:23.132448,4300.4,89.78,3.34,4.44,69.1,13.98,1504.3,21.6,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:24.132448,4435.1,89.08,3.36,4.43,70.4,13.41,1515.0,21.97,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:25.132448,4348.3,91.6,3.45,4.46,71.3,13.7,1515.5,22.45,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:26.132448,4303.3,91.0,3.43,4.14,69.2,13.23,1507.9,21.36,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:27.132448,4428.8,89.54,3.3,4.02,75.4,13.59,1482.3,22.05,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:28.132448,4392.1,92.77,3.31,4.34,71.2,13.54,1525.1,23.32,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:29.132448,4440.8,92.8,3.4,3.66,68.0,13.05,1476.6,21.28,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:30.132448,4412.2,90.61,3.47,4.36,66.3,13.67,1486.3,21.56,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:31.132448,4367.8,93.1,3.23,4.62,69.3,13.62,1481.1,21.98,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:32.132448,4426.2,92.13,3.4,4.52,68.6,13.48,1504.6,22.56,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:33.132448,4412.8,90.03,3.27,4.41,69.8,13.2,1503.4,21.47,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:34.132448,4445.1,93.86,3.39,4.7,66.9,13.23,1496.5,22.13,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:35.132448,4365.0,92.18,3.28,4.4,71.1,13.67,1488.7,22.13,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:36.132448,4410.9,91.74,3.38,4.48,71.4,13.68,1516.1,22.1,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:37.132448,4405.1,91.65,3.33,4.23,70.0,13.84,1516.0,22.06,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:38.132448,4392.3,92.48,3.28,4.52,69.2,13.72,1492.1,23.25,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:39.132448,4408.7,91.93,3.44,4.51,70.2,13.42,1515.6,21.97,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:40.132448,4372.0,92.68,3.33,4.73,67.8,13.85,1496.9,21.42,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:41.132448,4387.9,92.5,3.38,4.4,65.0,13.85,1518.0,21.91,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:42.132448,4371.0,90.62,3.37,4.28,69.3,13.94,1493.9,21.8,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:43.132448,4333.1,91.6,3.27,4.66,66.7,13.79,1513.1,21.96,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:44.132448,4365.6,92.38,3.3,4.86,64.0,13.57,1519.7,21.61,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:45.132448,4443.9,91.65,3.37,4.79,72.8,13.64,1519.8,21.54,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:46.132448,4406.0,91.41,3.34,4.38,68.4,13.71,1517.6,22.64,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:47.132448,4420.3,93.73,3.32,4.92,69.5,13.57,1480.3,21.66,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:48.132448,4355.9,92.58,3.2,4.54,66.9,13.56,1496.7,21.97,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:49.132448,4379.4,93.53,3.25,4.57,68.3,14.29,1507.1,22.18,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:50.132448,4361.3,91.55,3.42,4.26,64.4,13.58,1481.8,22.57,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:51.132448,4416.0,92.35,3.2,4.89,73.7,13.62,1510.3,21.89,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:52.132448,4347.2,92.25,3.17,4.86,70.3,13.7,1504.9,22.24,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:53.132448,4374.5,95.69,3.24,4.42,70.2,13.19,1513.5,21.93,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:54.132448,4271.9,92.25,3.25,5.0,66.3,13.83,1493.9,22.15,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:55.132448,4318.6,94.31,3.37,4.38,72.4,13.75,1487.9,21.43,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:56.132448,4354.0,93.27,3.25,4.57,71.4,13.09,1523.3,22.34,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:57.132448,4313.2,93.26,3.15,4.71,74.7,14.01,1513.9,21.74,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:58.132448,4423.4,92.58,3.26,4.38,67.9,13.23,1502.7,21.64,DEGRADATION,MECHANICAL_DEGRADATION
2026-08-23T18:36:59.132448,4323.3,93.4,3.43,4.62,67.0,13.48,1509.3,21.26,DEGRADATION,MECHANICAL_DEGRADATION
